gasoline,5,44,40,Leesburg,Virginia,6228392,35,Mercedes-Benz,C-Class,2010
gasoline,4,17,13,Fairfax,Virginia,14387586,29,Toyota,Corolla,2009
gasoline,4,33,24,Vienna,Virginia,3276160,59,Land Rover,Range Rover Evoque,2013
gasoline,5,6,4,Fairfax,Virginia,14387586,33,Nissan,Sentra,2014
gasoline,4,11,10,Chantilly,Virginia,12801222,39,Honda,Civic,2014
gasoline,5,4,3,Fairfax,Virginia,14387586,35,Hyundai,Sonata,2013
gasoline,5,18,18,Chantilly,Virginia,4442142,40,Toyota,Yaris,2020
gasoline,5,35,31,Ashburn,Virginia,8635851,35,Mazda,3,2018
gasoline,5,5,4,Chantilly,Virginia,4442142,34,Kia,Forte,2014
gasoline,5,10,9,Fairfax,Virginia,14387586,37,Hyundai,Sonata,2013
gasoline,5,8,7,Chantilly,Virginia,12801222,49,Honda,CR-V,2015
gasoline,4,19,16,Chantilly,Virginia,4442142,38,Mazda,MAZDA5,2010
gasoline,5,15,13,Chantilly,Virginia,4442142,37,Kia,Forte,2017
gasoline,5,5,3,Ashburn,Virginia,10841270,58,Toyota,Sienna,2012
gasoline,5,24,21,Chantilly,Virginia,4442142,38,Kia,Soul,2016
gasoline,5,1,1,Centreville,Virginia,902124,136,Alfa-romeo,Stelvio,2019
gasoline,5,1,1,Centreville,Virginia,902124,171,Alfa-romeo,Giulia,2019
gasoline,5,1,1,Chantilly,Virginia,4442142,44,Toyota,Camry,2017
electric,5,1,1,Sterling,Virginia,8810919,150,Tesla,Model X,2018
hybrid,4,135,119,Sterling,Virginia,449378,46,Chevrolet,Volt,2013
gasoline,4,29,28,Chantilly,Virginia,1410671,43,Mercedes-Benz,C-Class,2008
gasoline,5,17,15,Chantilly,Virginia,1410671,94,BMW,3-Series,2020
gasoline,4,104,92,Sterling,Virginia,449378,75,Ford,F-150,2014
gasoline,5,20,17,Herndon,Virginia,7686658,26,Chevrolet,Malibu,2012
gasoline,4,63,57,Herndon,Virginia,7686658,26,Kia,Forte,2010
gasoline,5,11,10,Herndon,Virginia,7686658,37,Dodge,Grand Caravan,2014
gasoline,5,40,35,Ashburn,Virginia,8635851,55,Mazda,CX-9,2019
gasoline,5,1,1,Ashburn,Virginia,12805246,90,Infiniti,QX60,2014
gasoline,5,4,4,Herndon,Virginia,1978026,79,Jeep,Gladiator,2020
hybrid,4,79,70,Sterling,Virginia,449378,53,Chevrolet,Volt,2017
gasoline,5,4,4,Herndon,Virginia,7686658,39,Dodge,Charger,2015
gasoline,5,1,1,Sterling,Virginia,7682338,34,Nissan,Altima,2013
hybrid,5,6,6,Sterling,Virginia,6808805,40,Toyota,Prius,2017
gasoline,5,10,10,Chantilly,Virginia,4737093,58,Toyota,Highlander,2015
gasoline,5,85,78,Herndon,Virginia,7686658,33,Hyundai,Sonata,2015
electric,4,80,73,Sterling,Virginia,449378,57,Chevrolet,Bolt EV,2017
electric,4,11,10,Herndon,Virginia,9439889,129,Tesla,Model S,2015
gasoline,5,5,5,Sterling,Virginia,15461487,49,Volvo,XC40,2019
hybrid,4,33,27,Herndon,Virginia,7142543,35,Honda,Insight,2013
electric,5,9,8,Vienna,Virginia,7442589,93,Tesla,Model 3,2017
gasoline,5,18,17,Chantilly,Virginia,1410671,78,Porsche,Cayenne,2015
electric,4,22,19,STERLING,Virginia,449378,100,Tesla,Model S,2015
electric,5,25,24,Ashburn,Virginia,11636112,90,Tesla,Model 3,2019
gasoline,5,5,5,Ashburn,Virginia,1726075,73,Mercedes-Benz,GL-Class,2012
gasoline,4,12,11,Sterling,Virginia,9726700,60,Jeep,Wrangler,2011
gasoline,3,1,1,Annandale,Virginia,15641562,30,Chevrolet,Spark,2013
gasoline,5,1,1,Alexandria,Virginia,8359553,37,Nissan,Versa Note,2017
gasoline,5,2,1,Falls Church,Virginia,14775761,28,Nissan,Rogue,2014
gasoline,4,113,81,Alexandria,Virginia,2402157,36,Ford,Explorer Sport Trac,2007
gasoline,5,14,13,Woodbridge,Virginia,13251172,46,Honda,Accord Sedan,2019
gasoline,5,12,10,Falls Church,Virginia,1869655,80,Subaru,Impreza,2011
gasoline,5,5,2,Arlington,Virginia,15641562,32,Chevrolet,Spark,2015
gasoline,5,13,12,Arlington,Virginia,334173,179,BMW,M4,2016
gasoline,5,3,2,Fairfax,Virginia,7641399,30,Toyota,Corolla,2018
gasoline,5,2,2,Fairfax,Virginia,7641399,30,Ford,Fiesta,2014
gasoline,5,6,5,Fairfax,Virginia,7641399,31,Kia,Forte,2015
gasoline,5,2,2,Fairfax,Virginia,7641399,32,Hyundai,Elantra,2015
hybrid,4,12,11,West Springfield,Virginia,1350938,329,BMW,i8,2015
gasoline,4,7,6,Alexandria,Virginia,11200709,32,Mazda,3,2011
gasoline,4,113,101,Vienna,Virginia,2587169,59,Volkswagen,Jetta,2019
gasoline,5,13,12,Fairfax,Virginia,7641399,32,Ford,Focus,2015
gasoline,5,2,2,Fairfax,Virginia,7641399,32,Nissan,Sentra,2016
gasoline,4,10,8,Fairfax,Virginia,7641399,32,Hyundai,Elantra,2015
gasoline,5,1,1,Fairfax,Virginia,7641399,34,Mazda,3,2014
gasoline,5,1,1,Fairfax,Virginia,7641399,32,Volkswagen,Jetta,2014
gasoline,5,25,25,Fairfax,Virginia,7641399,40,Acura,ILX,2017
gasoline,5,4,2,Alexandria,Virginia,8160693,143,Jeep,Wrangler,2015
electric,5,6,5,Arlington,Virginia,8324137,100,Tesla,Model 3,2019
electric,4,5,5,Arlington,Virginia,8324137,105,Tesla,Model 3,2019
gasoline,5,18,15,Alexandria,Virginia,11599884,36,Mercury,Mariner,2010
gasoline,5,10,9,Fairfax,Virginia,7641399,56,Honda,Odyssey,2015
gasoline,5,8,8,Annandale,Virginia,15375135,45,BMW,3 Series,2018
hybrid,5,20,18,Arlington,Virginia,11835475,54,Ford,Fusion Energi,2016
gasoline,5,3,2,Arlington,Virginia,10728061,125,Mercedes-Benz,C-Class,2017
gasoline,4,13,10,Alexandria,Virginia,508232,70,BMW,3 Series,2017
gasoline,5,31,28,Arlington,Virginia,11835475,140,Land Rover,Range Rover,2017
gasoline,4,20,17,Arlington,Virginia,3276160,118,BMW,6 Series,2014
gasoline,5,50,46,Arlington,Virginia,11835475,124,Porsche,Boxster,2013
gasoline,4,52,41,Arlington,Virginia,3276160,49,Audi,A4,2013
gasoline,4,29,23,Arlington,Virginia,3276160,116,Porsche,Cayenne,2011
gasoline,4,138,116,Arlington,Virginia,3276160,49,Audi,A4,2015
gasoline,4,67,47,Arlington,Virginia,3276160,55,Mercedes-Benz,GL-Class,2011
gasoline,4,114,83,Arlington,Virginia,3276160,118,Maserati,Ghibli,2014
gasoline,5,5,3,New Orleans,Louisiana,10059762,29,Nissan,Versa,2014
gasoline,5,20,14,New Orleans,Louisiana,10059762,39,Hyundai,Accent,2014
gasoline,4,347,243,New Orleans,Louisiana,1803853,58,FIAT,500,2016
gasoline,5,6,4,Baton Rouge,Louisiana,11183193,300,Land Rover,Range Rover,2019
gasoline,5,65,58,New Orleans,Louisiana,7811941,65,Kia,Sorento,2019
gasoline,4,46,36,Metairie,Louisiana,198464,30,Mitsubishi,Mirage,2015
gasoline,4,49,35,Metairie,Louisiana,198464,29,Nissan,Versa,2013
gasoline,4,11,10,Kenner,Louisiana,5579421,130,Toyota,Sienna,2016
gasoline,3,3,2,New Orleans,Louisiana,15077431,61,Ford,Explorer,2015
gasoline,5,29,20,Metairie,Louisiana,903730,86,Cadillac,CTS,2017
gasoline,4,76,51,Metairie,Louisiana,198464,32,Nissan,Versa,2016
gasoline,4,27,19,Metairie,Louisiana,198464,34,Kia,Rio,2016
gasoline,4,129,90,Metairie,Louisiana,198464,38,Mitsubishi,Mirage,2014
gasoline,4,25,19,Metairie,Louisiana,198464,44,Kia,Forte,2017
hybrid,4,33,21,Metairie,Louisiana,198464,29,Honda,Insight,2010
hybrid,4,149,104,Metairie,Louisiana,198464,34,Ford,C-Max Hybrid,2013
gasoline,5,4,3,Metairie,Louisiana,1325229,215,Lexus,RC 350,2015
gasoline,4,60,33,Metairie,Louisiana,198464,42,Scion,xD,2008
gasoline,4,57,43,Metairie,Louisiana,198464,36,Hyundai,Sonata,2015
gasoline,4,150,102,Metairie,Louisiana,198464,38,Toyota,Yaris,2014
gasoline,4,171,114,Metairie,Louisiana,198464,49,Jeep,Cherokee,2015
gasoline,5,47,44,New Orleans,Louisiana,7483543,127,BMW,3 Series,2014
gasoline,4,70,64,New Orleans,Louisiana,7811941,68,Kia,Sorento,2017
diesel,5,19,12,Metairie,Louisiana,8769613,109,Mercedes-Benz,E-Class,2012
electric,5,5,3,Covington,Louisiana,8417880,166,Tesla,Model 3,2018
gasoline,5,25,17,Metairie,Louisiana,8769613,139,Chevrolet,Tahoe,2015
"",5,10,8,New Orleans,Louisiana,9721395,250,Polaris,Slingshot,2015
gasoline,5,53,48,Metairie,Louisiana,3088902,95,BMW,4-Series,2019
gasoline,5,120,95,New Orleans,Louisiana,3279634,129,Audi,S5,2018
gasoline,5,19,13,Metairie,Louisiana,3088902,97,Mercedes-Benz,C-Class,2017
gasoline,4,87,73,New Orleans,Louisiana,3279634,129,Audi,Q7,2018
gasoline,4,31,28,Metairie,Louisiana,3088902,155,Maserati,Ghibli,2016
gasoline,5,59,54,Metairie,Louisiana,3088902,189,Chevrolet,Corvette,2016
gasoline,5,31,23,Lafayette,Louisiana,1350005,57,Ford,Fiesta,2018
gasoline,4,53,45,Lafayette,Louisiana,1350005,57,Ford,Fiesta,2018
gasoline,5,7,6,Wasilla,Alaska,1177139,35,Nissan,Versa,2017
gasoline,5,4,4,Anchorage,Alaska,13654003,133,Chrysler,300,2018
gasoline,4,47,36,Anchorage,Alaska,160201,48,Toyota,Tacoma,2004
gasoline,5,8,7,Anchorage,Alaska,7294131,110,Nissan,Rogue,2016
gasoline,5,5,4,Anchorage,Alaska,5919007,99,Lexus,NX 200t,2015
hybrid,4,42,35,Anchorage,Alaska,2907300,64,Lexus,RX 400h,2006
gasoline,5,4,2,Anchorage,Alaska,6881322,45,Hyundai,Sonata,2019
gasoline,4,21,18,Wasilla,Alaska,1177139,110,Chevrolet,Express,2010
gasoline,4,24,19,Anchorage,Alaska,2907300,89,Honda,Odyssey,2013
gasoline,5,14,13,Wasilla,Alaska,1177139,110,Chevrolet,Express,2010
gasoline,5,2,2,Anchorage,Alaska,15431838,89,GMC,Acadia,2019
gasoline,4,60,49,Anchorage,Alaska,7167683,69,Chevrolet,Equinox,2008
hybrid,5,11,4,Anchorage,Alaska,5730154,130,Chevrolet,Tahoe Hybrid,2009
gasoline,5,9,8,Anchorage,Alaska,3598519,85,Honda,CR-V,2015
gasoline,4,5,5,Anchorage,Alaska,11268490,75,Chevrolet,Equinox,2013
electric,5,2,2,Anchorage,Alaska,1379869,250,Tesla,Model 3,2018
gasoline,5,4,4,Anchorage,Alaska,2509465,42,Jeep,Patriot,2015
gasoline,5,9,7,Anchorage,Alaska,5730154,130,Ford,Transit Van,2016
diesel,5,3,2,Anchorage,Alaska,11674028,85,Audi,Q5,2015
gasoline,5,5,5,Anchorage,Alaska,10220464,130,Chevrolet,Camaro,2017
hybrid,5,8,7,Anchorage,Alaska,14802985,67,Lexus,CT 200h,2016
gasoline,5,4,4,Anchorage,Alaska,14464264,67,GMC,Yukon,2012
gasoline,4,38,29,Anchorage,Alaska,2928932,78,Honda,Pilot,2010
gasoline,5,15,12,Anchorage,Alaska,9340707,47,GMC,Terrain,2017
gasoline,5,8,8,Anchorage,Alaska,3995206,75,Jeep,Patriot,2015
gasoline,5,7,6,Anchorage,Alaska,14766779,74,Ram,2500,2017
gasoline,4,35,32,Anchorage,Alaska,4894255,69,Subaru,Forester,2013
gasoline,5,2,2,Anchorage,Alaska,8060343,50,Subaru,Outback,2013
gasoline,5,2,2,Fairbanks,Alaska,10797959,96,Nissan,Frontier,2017
gasoline,5,1,1,North Pole,Alaska,7466564,57,GMC,Acadia,2013
gasoline,5,61,55,Fairbanks,Alaska,2302525,85,Jeep,Renegade,2017
hybrid,5,54,40,Fairbanks,Alaska,2436518,82,Toyota,Avalon Hybrid,2014
gasoline,4,71,56,Fairbanks,Alaska,839186,62,Nissan,Juke,2013
gasoline,5,9,8,North Pole,Alaska,11609739,60,Jeep,Renegade,2015
gasoline,5,5,3,North Pole,Alaska,11609739,54,Jeep,Renegade,2015
gasoline,4,39,35,Fairbanks,Alaska,839186,75,Nissan,Rogue,2018
gasoline,5,9,7,Fairbanks,Alaska,9486473,65,Nissan,Rogue,2018
gasoline,5,83,72,Fairbanks,Alaska,2485274,79,Subaru,Outback,2017
gasoline,4,107,69,Fairbanks,Alaska,839186,65,Subaru,Outback,2015
gasoline,5,3,2,FAIRBANKS,Alaska,15427886,55,Subaru,Outback,2017
gasoline,5,2,1,Orange Beach,Alabama,2414924,151,Jeep,Wrangler,2018
diesel,5,6,2,Daphne,Alabama,14733880,133,Mercedes-Benz,Sprinter,2015
gasoline,5,4,3,Orange Beach,Alabama,2414924,211,Polaris,Slingshot,2019
gasoline,5,23,17,Orange Beach,Alabama,2414924,212,Polaris,Slingshot,2016
gasoline,5,12,11,Orange Beach,Alabama,2414924,212,Polaris,Slingshot,2017
gasoline,4,4,2,Mobile,Alabama,10282498,65,Toyota,FJ Cruiser,2013
gasoline,4,3,3,Greenville,Alabama,9500859,59,Chevrolet,Cruze,2015
gasoline,5,3,3,Huntsville,Alabama,13776262,38,Hyundai,Elantra,2020
gasoline,5,3,3,Huntsville,Alabama,13257404,68,Mercedes-Benz,E-Class,2011
electric,5,1,1,Madison,Alabama,9681825,200,Tesla,Model Y,2020
gasoline,4,23,17,Huntsville,Alabama,11010167,44,Kia,Soul,2018
gasoline,5,7,5,Huntsville,Alabama,11182579,99,Ford,Mustang,2017
hybrid,5,5,3,Huntsville,Alabama,3666550,44,Chevrolet,Volt,2017
electric,5,2,1,Toney,Alabama,11995889,251,Tesla,Model X,2018
gasoline,5,4,4,Oxford,Alabama,4996747,46,Toyota,Corolla,2020
gasoline,4,6,4,Vestavia Hills,Alabama,14585,43,Lexus,RX 350,2008
gasoline,5,18,16,Irondale,Alabama,6134418,40,Chevrolet,Equinox,2018
gasoline,5,5,5,Hoover,Alabama,5631310,45,Honda,Civic,2015
hybrid,5,5,3,Birmingham,Alabama,4282994,55,Ford,C-Max Hybrid,2017
gasoline,4,52,49,Irondale,Alabama,6134418,41,Chevrolet,Cruze,2019
gasoline,5,16,15,Irondale,Alabama,6134418,74,BMW,3 Series,2016
gasoline,4,18,16,Hammond,Indiana,9003653,89,Chevrolet,Traverse,2018
gasoline,5,25,22,Plainfield,Indiana,13001642,40,Chevrolet,Trax,2019
gasoline,5,29,29,Plainfield,Indiana,13001642,43,Chevrolet,Equinox,2019
gasoline,5,8,7,Fishers,Indiana,37775,36,Infiniti,G Sedan,2012
gasoline,4,16,13,Indianapolis,Indiana,2323318,39,Chevrolet,Cruze,2015
gasoline,4,54,50,Indianapolis,Indiana,9658409,38,Ford,Escape,2015
gasoline,4,60,47,Indianapolis,Indiana,47878,37,Ford,F-150,2007
gasoline,4,17,14,Indianapolis,Indiana,47878,39,Chevrolet,Silverado 1500,2008
gasoline,4,47,44,Indianapolis,Indiana,8824385,45,Honda,Civic,2013
electric,5,19,18,Noblesville,Indiana,6545985,132,Tesla,Model S,2015
hybrid,4,54,46,Avon,Indiana,847810,45,Chevrolet,Volt,2016
gasoline,5,3,3,Greenwood,Indiana,825633,40,Acura,TLX,2015
gasoline,5,55,46,Avon,Indiana,847810,50,Hyundai,Tucson,2019
gasoline,5,5,4,Indianapolis,Indiana,10017171,94,BMW,5 Series,2012
gasoline,4,60,52,Avon,Indiana,847810,42,Hyundai,Sonata,2018
gasoline,5,55,50,Noblesville,Indiana,106644,150,Toyota,Supra,2020
gasoline,5,12,9,Indianapolis,Indiana,14637757,98,Audi,A7,2012
gasoline,5,7,5,Noblesville,Indiana,106644,38,Toyota,Yaris,2020
gasoline,5,2,2,Noblesville,Indiana,106644,42,Toyota,Yaris iA,2018
hybrid,5,24,21,Noblesville,Indiana,106644,54,Toyota,Prius,2016
gasoline,5,18,14,Indianapolis,Indiana,106644,39,Hyundai,Accent,2014
electric,4,58,57,Fishers,Indiana,1084544,126,Tesla,Model 3,2018
electric,5,10,6,Indianapolis,Indiana,228309,195,Tesla,Model X,2018
electric,5,35,33,Indianapolis,Indiana,1084544,185,Tesla,Model 3,2018
gasoline,5,11,9,Westfield,Indiana,10121840,74,Jeep,Wrangler,2015
gasoline,5,2,1,Indianapolis,Indiana,106644,38,Toyota,Yaris iA,2017
gasoline,4,51,48,Noblesville,Indiana,106644,77,Honda,S2000,2007
gasoline,5,3,2,Indianapolis,Indiana,106644,38,Toyota,Yaris iA,2017
gasoline,4,140,126,Noblesville,Indiana,106644,64,Chrysler,Pacifica,2017
hybrid,4,111,99,Indianapolis,Indiana,106644,34,Honda,Insight,2014
gasoline,5,6,4,Noblesville,Indiana,15089861,43,Volkswagen,Eos,2010
gasoline,5,2,1,Indianapolis,Indiana,2212648,69,Polaris,Slingshot,2016
gasoline,4,152,130,Indianapolis,Indiana,106644,42,Chevrolet,Silverado 1500,2009
gasoline,5,134,118,Indianapolis,Indiana,106644,34,Toyota,Corolla,2016
electric,5,14,14,Fort Wayne,Indiana,4311226,130,Tesla,Model 3,2019
gasoline,5,2,2,Broken Arrow,Oklahoma,5969550,138,Mercedes-Benz,S-Class,2008
gasoline,5,9,7,Tulsa,Oklahoma,2455059,64,Ford,F-150,2018
electric,4,21,21,Owasso,Oklahoma,6725702,178,Tesla,Model 3,2018
gasoline,5,3,3,Tulsa,Oklahoma,7154362,164,Land Rover,Range Rover Sport,2016
gasoline,5,1,1,Sapulpa,Oklahoma,1071113,72,Dodge,Ram 1500,2020
electric,5,39,36,Tulsa,Oklahoma,6405437,119,Tesla,Model 3,2018
diesel,5,3,2,Owasso,Oklahoma,15230756,78,Nissan,Titan XD,2016
electric,5,1,1,Tulsa,Oklahoma,14541504,119,Tesla,Model 3,2020
electric,5,19,18,Broken Arrow,Oklahoma,6847730,99,Tesla,Model 3,2018
gasoline,5,4,3,Broken Arrow,Oklahoma,461284,299,Porsche,911,2017
gasoline,4,65,54,Edmond,Oklahoma,7472911,20,Nissan,Altima,2009
gasoline,4,58,50,Oklahoma City,Oklahoma,4006959,32,MINI,Cooper Countryman,2011
gasoline,5,1,1,Oklahoma City,Oklahoma,4006959,35,Mitsubishi,Lancer,2016
gasoline,5,23,13,Oklahoma City,Oklahoma,4006959,31,Volkswagen,Passat,2013
gasoline,4,33,29,Edmond,Oklahoma,7472911,29,Hyundai,Sonata,2010
gasoline,5,29,22,Oklahoma City,Oklahoma,4006959,38,Ford,Escape,2016
gasoline,4,25,19,Oklahoma City,Oklahoma,4006959,38,Volkswagen,Jetta,2017
gasoline,4,34,33,Edmond,Oklahoma,7472911,34,Hyundai,Sonata,2011
gasoline,4,50,39,Oklahoma City,Oklahoma,4006959,32,Hyundai,Elantra GT,2013
gasoline,4,38,27,Oklahoma City,Oklahoma,4006959,35,Dodge,Avenger,2014
gasoline,5,3,2,Oklahoma City,Oklahoma,4006959,39,Ford,EcoSport,2018
gasoline,4,47,40,Harrah,Oklahoma,3167734,37,Chevrolet,Equinox,2012
gasoline,4,30,23,Oklahoma City,Oklahoma,4006959,35,Kia,Cadenza,2014
gasoline,4,70,56,Oklahoma City,Oklahoma,4006959,35,Chrysler,200,2015
gasoline,5,3,3,Oklahoma City,Oklahoma,4006959,49,Nissan,Pathfinder,2016
gasoline,4,41,33,Oklahoma City,Oklahoma,4006959,41,Dodge,Charger,2017
gasoline,5,2,2,Oklahoma City,Oklahoma,9615959,135,Hyundai,Genesis G70,2020
gasoline,4,15,10,Yukon,Oklahoma,4060612,78,Ford,F-150,2010
gasoline,5,39,30,Oklahoma City,Oklahoma,4006959,49,Ford,Explorer,2017
gasoline,4,53,40,Oklahoma City,Oklahoma,4006959,39,Chevrolet,Impala,2016
gasoline,4,43,33,Oklahoma City,Oklahoma,4006959,45,BMW,5 Series,2012
gasoline,5,35,34,Edmond,Oklahoma,7472911,54,Dodge,Grand Caravan,2017
gasoline,5,1,1,Edmond,Oklahoma,11499804,83,Chevrolet,Suburban,2014
gasoline,4,14,11,Blanchard,Oklahoma,254030,28,Chevrolet,Spark,2020
gasoline,4,28,23,Blanchard,Oklahoma,254030,28,Nissan,Versa,2018
gasoline,4,31,25,Blanchard,Oklahoma,254030,28,Kia,Rio,2013
gasoline,4,30,28,Blanchard,Oklahoma,254030,30,Hyundai,Elantra,2020
gasoline,5,34,31,Blanchard,Oklahoma,254030,30,Honda,Crosstour,2012
gasoline,5,15,15,Oklahoma City,Oklahoma,528034,49,Chevrolet,Equinox,2015
gasoline,4,1,1,Jones,Oklahoma,4988437,55,Toyota,Highlander,2018
diesel,5,9,7,Blanchard,Oklahoma,254030,30,Volkswagen,Jetta,2013
gasoline,5,1,1,Mustang,Oklahoma,15249510,73,Cadillac,XTS,2017
electric,5,8,8,Oklahoma City,Oklahoma,15174281,152,Tesla,Model 3,2018
gasoline,5,5,5,Oklahoma City,Oklahoma,182039,79,BMW,X4,2018
electric,5,21,18,Oklahoma City,Oklahoma,4865148,157,Tesla,Model S,2019
electric,5,37,34,Oklahoma City,Oklahoma,4278675,117,Tesla,Model 3,2019
gasoline,4,95,82,Pittsburgh,Pennsylvania,494403,54,Volkswagen,Jetta,2014
electric,5,1,1,Sewickley,Pennsylvania,2105017,79,Nissan,Leaf,2019
gasoline,4,28,24,Millvale,Pennsylvania,2946778,89,BMW,3 Series,2006
diesel,4,28,25,Pittsburgh,Pennsylvania,1092883,59,Volkswagen,Golf,2015
diesel,4,53,41,Pittsburgh,Pennsylvania,1092883,59,Volkswagen,Golf,2015
gasoline,5,15,14,Ligonier,Pennsylvania,355812,72,Mercedes-Benz,M-Class,2013
hybrid,4,82,61,Pittsburgh,Pennsylvania,1092883,59,Volkswagen,Jetta Hybrid,2013
gasoline,4,43,39,Millvale,Pennsylvania,2946778,150,BMW,X1,2018
gasoline,5,30,27,Pittsburgh,Pennsylvania,1092883,59,Mercedes-Benz,C-Class,2008
gasoline,4,54,48,Millvale,Pennsylvania,2946778,150,Mercedes-Benz,GL-Class,2009
diesel,4,30,24,Pittsburgh,Pennsylvania,1092883,82,Land Rover,Range Rover Sport,2007
gasoline,5,1,1,Ligonier,Pennsylvania,355812,76,Mercedes-Benz,C-Class,2015
diesel,5,16,11,Pittsburgh,Pennsylvania,1092883,99,Mercedes-Benz,M-Class,2013
gasoline,5,6,5,Pittsburgh,Pennsylvania,14725524,38,Mazda,6,2015
gasoline,4,31,27,Pittsburgh,Pennsylvania,3338229,129,Mercedes-Benz,C-Class,2016
gasoline,5,24,18,Pittsburgh,Pennsylvania,1092883,88,Mercedes-Benz,C-Class,2016
gasoline,5,11,8,Pittsburgh,Pennsylvania,1092883,97,Mercedes-Benz,E-Class,2016
gasoline,5,18,16,Coraopolis,Pennsylvania,9257210,65,Honda,Odyssey,2015
gasoline,5,46,39,Coraopolis,Pennsylvania,9257210,48,Honda,Civic,2016
gasoline,5,1,1,Pittsburgh,Pennsylvania,1092883,299,BMW,M3,2012
electric,4,52,42,Bridgeville,Pennsylvania,7439531,149,Tesla,Model S,2016
electric,5,1,1,Finleyville,Pennsylvania,14667658,172,Tesla,Model 3,2019
gasoline,4,29,23,Pittsburgh,Pennsylvania,3338229,259,Chevrolet,Corvette,2016
gasoline,5,13,10,Bridgeville,Pennsylvania,625348,61,Dodge,Grand Caravan,2018
gasoline,5,16,12,Bridgeville,Pennsylvania,625348,63,Dodge,Ram 1500,2019
electric,5,2,2,Aliquippa,Pennsylvania,14975494,174,Tesla,Model 3,2018
gasoline,5,6,5,Bridgeville,Pennsylvania,625348,64,Ford,F-150,2019
gasoline,5,32,27,Bridgeville,Pennsylvania,625348,60,Dodge,Grand Caravan,2016
gasoline,5,20,17,Bridgeville,Pennsylvania,625348,62,Dodge,Ram 1500 Classic,2019
gasoline,5,15,13,Pittsburgh,Pennsylvania,5141917,89,Mercedes-Benz,E-Class,2014
gasoline,5,29,24,Pittsburgh,Pennsylvania,625348,50,Jeep,Wrangler JK,2018
gasoline,4,42,34,Pittsburgh,Pennsylvania,11586060,31,Kia,Forte,2014
gasoline,5,11,10,Penndel,Pennsylvania,9352785,56,Toyota,Corolla,2019
gasoline,5,2,2,Philadelphia,Pennsylvania,2434071,49,Volkswagen,GTI,2011
gasoline,5,20,15,Philadelphia,Pennsylvania,9352785,62,Volkswagen,Jetta,2019
gasoline,5,4,4,Langhorne,Pennsylvania,9352785,72,Nissan,Altima,2020
gasoline,4,99,79,Philadelphia,Pennsylvania,2541813,48,Toyota,Corolla,2020
gasoline,5,3,3,Philadelphia,Pennsylvania,9352785,77,Volkswagen,Passat,2020
hybrid,4,44,35,Philadelphia,Pennsylvania,9352785,62,Toyota,Prius,2017
gasoline,4,44,38,Philadelphia,Pennsylvania,2541813,48,Toyota,Corolla iM,2018
gasoline,4,15,14,King of Prussia,Pennsylvania,1010257,80,Hyundai,Elantra,2016
gasoline,4,3,1,Bensalem,Pennsylvania,7960565,72,Chrysler,Town and Country,2008
gasoline,5,4,4,Eagleville,Pennsylvania,665839,49,Nissan,Altima,2017
gasoline,4,86,69,Philadelphia,Pennsylvania,2541813,45,Volkswagen,Golf,2017
gasoline,4,47,41,Langhorne,Pennsylvania,9352785,77,Honda,Accord,2018
gasoline,4,93,87,Philadelphia,Pennsylvania,9119325,75,Toyota,Camry,2015
gasoline,4,45,39,Philadelphia,Pennsylvania,2541813,72,Volkswagen,Passat,2020
hybrid,4,61,53,Philadelphia,Pennsylvania,1806993,33,Honda,Insight,2010
gasoline,4,21,16,Philadelphia,Pennsylvania,2541813,56,Honda,CR-V,2020
gasoline,4,79,58,Philadelphia,Pennsylvania,2541813,62,Toyota,RAV4,2019
hybrid,5,61,58,Philadelphia,Pennsylvania,9119325,82,Toyota,Prius c,2016
hybrid,4,54,46,Philadelphia,Pennsylvania,1806993,33,Honda,Insight,2010
gasoline,4,63,59,Philadelphia,Pennsylvania,9352785,85,Honda,Accord Sedan,2019
gasoline,4,176,158,Philadelphia,Pennsylvania,1806993,33,Kia,Forte,2010
gasoline,4,40,34,Philadelphia,Pennsylvania,2541813,62,Honda,Civic Hatch,2019
gasoline,5,13,11,Philadelphia,Pennsylvania,3384966,55,Acura,TSX,2012
gasoline,4,73,62,Philadelphia,Pennsylvania,1806993,34,Kia,Soul,2012
gasoline,4,87,80,Philadelphia,Pennsylvania,1806993,33,Toyota,Corolla,2013
gasoline,4,109,93,Philadelphia,Pennsylvania,640066,70,Volkswagen,Passat,2012
gasoline,4,141,125,Philadelphia,Pennsylvania,640066,70,Chevrolet,Malibu,2013
gasoline,4,119,106,Philadelphia,Pennsylvania,640066,74,Nissan,Maxima,2011
gasoline,5,7,7,Paoli,Pennsylvania,4925670,149,Acura,MDX,2019
gasoline,5,31,26,Norristown,Pennsylvania,4995589,89,Jeep,Wrangler,2010
gasoline,5,9,8,Quakertown,Pennsylvania,13772146,143,Kia,Stinger,2018
gasoline,4,45,35,Philadelphia,Pennsylvania,2541813,88,Jeep,Cherokee,2016
gasoline,5,4,4,Philadelphia,Pennsylvania,15357260,80,Mercedes-Benz,C-Class,2016
hybrid,5,3,3,Ardmore,Pennsylvania,14784796,499,Acura,NSX,2017
gasoline,4,78,65,Philadelphia,Pennsylvania,2541813,75,Honda,Accord Sedan,2019
gasoline,4,56,51,Philadelphia,Pennsylvania,2541813,88,BMW,3 Series,2017
gasoline,4,102,82,Philadelphia,Pennsylvania,3887453,104,Audi,S5,2014
gasoline,4,84,62,Philadelphia,Pennsylvania,2541813,74,Volkswagen,Golf GTI,2018
